Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SCHENECTADY CITY HALL,500-530 Liberty St,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.814348,-73.939017,02/20/2024,162342,2024-02-20 01:01:31,,,,06/12/2020,J1772
ELEC,MARKET 32 EV BALLTOWN EV2,442 Balltown Rd,,Schenectady,NY,12304,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.775405,-73.893257,02/20/2024,175721,2024-02-20 01:22:21,,,,01/27/2021,J1772
ELEC,Superior Ink,400 W 12th St,,New York,NY,10014,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.737537,-74.009830,02/20/2024,124147,2024-02-20 00:15:12,,,,06/21/2019,J1772
ELEC,DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,,Binghamton,NY,13901,,607-722-7575  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.101355,-75.913891,10/06/2022,114883,2023-01-18 15:15:20,P,,,04/21/2014,TESLA
ELEC,MILTON NY CCENTER2,310 Northline Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.024951,-73.851150,02/20/2024,258944,2024-02-20 01:53:25,,,,04/11/2023,J1772
ELEC,iPark NYC 1025 83rd - Tesla Destination,11 E 83rd St,,New York,NY,10028,,855-472-7569  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.779211,-73.960949,10/06/2022,114999,2023-01-18 15:15:20,P,,,08/21/2015,J1772 TESLA
ELEC,NYS ORDA GORE MOUNTAIN 3,793 Peaceful Valley Rd,,North Creek,NY,12853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.671111,-74.007596,02/20/2024,174097,2024-02-20 01:12:00,,,,01/27/2021,J1772
ELEC,Enterprise Parking 150 Myrtle Ave - Tesla Destination,150 Myrtle Ave,,Brooklyn,NY,11201,,718-422-7506  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.693476,-73.982605,10/06/2022,150575,2023-01-18 15:15:20,P,,,03/31/2019,TESLA
ELEC,PICOTTE 11 CORPORATE 3,11 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683434,-73.766550,02/20/2024,180633,2024-02-20 01:24:25,,,,01/27/2021,J1772
ELEC,UHS WMC UNITED HEALTH,40 Arch St,,Johnson City,NY,13790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.114000,-75.957310,02/20/2024,195825,2024-02-20 01:30:59,,,,09/11/2021,J1772
ELEC,SIENA COLLEGE SPORTS EVSE1,Turchi Rd.,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.717310,-73.749370,02/20/2024,194626,2024-02-20 01:35:41,,,,08/28/2021,J1772
ELEC,FMCC FMCC 2,2805 NY-67,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.982567,-74.294340,02/20/2024,147461,2024-02-20 01:16:54,,,,11/02/2019,J1772
ELEC,iPark 400 E 85th St - Tesla Destination,400 E 85th St,,Manhattan,NY,10028,,212-650-1683  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775953,-73.949738,10/06/2022,122489,2023-01-18 15:15:20,P,,,01/17/2019,TESLA
ELEC,Physician's Lot,2157 Main St Buffalo,,Buffalo,NY,14214,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,42.928891,-78.847414,02/20/2024,202628,2024-02-20 02:19:45,,,,12/13/2021,J1772
ELEC,Hampton Inn by Hilton Kingston - Tesla Destination,1307 Ulster Ave,,Kingston,NY,12401,,845-382-2600  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.969916,-73.990547,10/06/2022,114961,2023-01-18 15:15:20,P,,,12/17/2015,TESLA
ELEC,CITY AMSTERDAM EV5,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960293,-74.172179,02/20/2024,187635,2024-02-20 01:32:53,,,,04/15/2021,J1772
ELEC,MPGARDENS STATION 1,36 Newbridge Rd,,East Meadow,NY,11554,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705143,-73.546936,02/20/2024,206835,2024-02-20 01:36:35,,,,02/22/2022,J1772
ELEC,AECSOLAR STATION 3 AEC,210 Washington Ave extension,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703342,-73.857040,02/20/2024,192640,2024-02-20 01:35:20,,,,07/08/2021,J1772
ELEC,VOB KENSINGTON 1,15 Kensington Terrace,,Bronxville,NY,10708,,888-758-4389,E,,Public,Mon 3:00pm - 12:00am; Tue 3:00pm - 12:00am; Wed 3:00pm - 12:00am; Thu 3:00pm - 12:00am; Fri 3:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.942543,-73.834410,02/20/2024,165221,2024-02-20 01:25:56,,,,08/14/2020,J1772
ELEC,DBI PROPERTIES GTOWN PK RIGHT,410 Degeorge Cir,,Greece,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.240784,-77.717569,02/20/2024,311768,2024-02-20 02:03:06,,,,09/28/2023,J1772
ELEC,ESF BRAY WALTERS 3,1 Forestry Drive Campus Drive,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.034968,-76.134030,02/20/2024,207788,2024-02-20 01:35:29,,,,03/09/2022,J1772
ELEC,Molye Chevrolet,115 W Main St,,Honeoye Falls,NY,14472,,585-624-2818,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.950095,-77.600749,09/14/2022,226505,2023-02-14 15:54:11,P,,,08/24/2022,J1772
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,60 East End Ave,,New York,NY,10028,,212-308-5959  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772712,-73.947045,10/06/2022,115168,2023-01-18 15:15:20,P,,,01/07/2016,J1772 TESLA
ELEC,Rip Van Winkle,149 Blue Mountain Rd,,Saugerties,NY,12477,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.088250,-74.021810,01/09/2024,223104,2024-01-31 22:07:01,P,,,10/28/2021,J1772
ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.018810,-74.991880,02/20/2024,170367,2024-02-20 02:16:08,,,,12/18/2020,CHADEMO J1772COMBO
ELEC,"Town of East Hampton/Montauk, NY",70 South Euclid Ave,,Montauk,NY,11954,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.035910,-71.943490,02/20/2024,170247,2024-02-20 02:15:34,,,,12/17/2020,CHADEMO J1772COMBO
ELEC,81 Columbia Turnpike Garage,81 Columbia Turnpike,,Rensselaer,NY,12144,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,4,,,AMPUP,https://ampup.io/,200-9,42.626592,-73.740328,10/11/2022,229924,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,FETZNER STATION 6,2435 Dewey Ave,,Rochester,NY,14615,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213400,-77.640466,02/20/2024,223411,2024-02-20 01:41:48,,,,07/13/2022,J1772
ELEC,PFIZER PR EV 12,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.077399,-74.016436,02/20/2024,322708,2024-02-20 02:04:49,,,,12/14/2023,J1772
ELEC,799 SENECA STATION 2,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875115,-78.847547,02/20/2024,191243,2024-02-20 01:34:49,,,,06/19/2021,J1772
ELEC,WEST HERR AUTO WH CH L2-1,5025 Southwestern Blvd,,Hamburg,NY,14075,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.750189,-78.852201,02/20/2024,303918,2024-02-20 01:59:19,,,,08/02/2023,J1772
ELEC,Pulaski Public Library,4917 Jefferson St,,Pulaski,NY,13142,,315-298-2717,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,43.570551,-76.126298,09/14/2022,227072,2023-02-14 15:54:11,P,,,08/26/2022,J1772
ELEC,Standard Parking 800 6th Ave - Tesla Destination,54 W 28th St,,New York,NY,10001,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.745842,-73.990103,10/06/2022,115155,2023-01-18 15:15:20,P,,,07/17/2017,J1772 TESLA
ELEC,799 SENECA STATION 12,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875115,-78.847525,02/20/2024,191448,2024-02-20 01:34:49,,,,06/24/2021,J1772
ELEC,Nissan Kia - Middletown,4961 Route 17M,,New Hampton,NY,10958,,845-374-6555,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.408590,-74.413372,02/12/2024,44358,2024-02-12 15:25:05,P,,,11/30/2011,J1772
ELEC,Town of Webster,1350 Chiyoda Dr.,,Webster,NY,14580,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.228147,-77.422055,02/20/2024,157944,2024-02-20 02:19:17,,,,05/15/2020,J1772
ELEC,Park & Ride (New York State DOT),2870 N Main St Extension,,Jamestown,NY,14701,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.121783,-79.240669,02/20/2024,123095,2024-02-20 02:19:19,,,,04/01/2019,J1772
ELEC,Jerome 190th Street Municipal Parking,2478 Jerome Avenue,,Bronx,NY,10468,,866-816-7584,E,,Public,,,,5,,,EV Connect,http://evconnect.com/,GPS,40.863340,-73.900066,02/20/2024,94830,2024-02-20 02:19:10,,,,01/08/2015,J1772
ELEC,SU COE #1,727-799 E Washington St,,Syracuse,NY,13244,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.049634,-76.141079,02/20/2024,162275,2024-02-20 01:03:42,,,,06/12/2020,J1772
ELEC,FISHKILL 60 MERRITT-2,60 Merritt Blvd,,Fishkill,NY,12524,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.531481,-73.886729,02/20/2024,261048,2024-02-20 01:43:35,,,,05/19/2023,J1772
ELEC,MARKET 32 EV BARNEY RD EV1,1 Barney Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845337,-73.807960,02/20/2024,175728,2024-02-20 01:21:05,,,,01/27/2021,J1772
ELEC,Stop & Shop 3750 Hempstead Turnpike,3750 Hempstead Turnpike,,Levittown,NY,11756,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,,Volta,https://voltacharging.com/,GPS,40.724770,-73.496936,02/20/2024,220205,2024-02-20 02:22:48,,,,05/20/2022,J1772
ELEC,HUDSON PRESERVE BERYL WAY 5,136 Troy Schdy Rd,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.733020,-73.725890,02/20/2024,143920,2024-02-20 01:14:03,,,,08/21/2019,J1772
ELEC,iPark NYC 2234 North 6th - Tesla Destination,34 North 6th St,,Brooklyn,NY,11249,,855-472-7569  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.719490,-73.963312,10/06/2022,114898,2023-01-18 15:15:20,P,,,09/18/2015,J1772 TESLA
ELEC,NATIONAL GRID CHILI'S NIAGARA,1536 Military Rd,,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094737,-78.973192,02/20/2024,162207,2024-02-20 01:06:12,,,,06/12/2020,J1772
ELEC,Minetta Garage,122 West 3rd Street,Located between McDougal St & 6th Ave. ||Attendant will assist in charging ||vehicle. Parking rates apply. Inquire ||within.||,New York,NY,10012,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.731380,-74.000705,02/20/2024,188148,2024-02-20 00:13:22,,,,04/28/2021,J1772
ELEC,799 SENECA STATION 10,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875115,-78.847343,02/20/2024,191252,2024-02-20 01:34:50,,,,06/19/2021,J1772
ELEC,NYC FLEET DCASCSTHSE_1_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.711327,-73.892290,02/20/2024,196564,2024-02-20 01:25:26,,,,10/01/2021,CHADEMO J1772COMBO
ELEC,HTHCNY STATION 4,26 Corporate Dr,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.849283,-73.758677,02/20/2024,260022,2024-02-20 01:57:52,,,,04/28/2023,J1772
ELEC,Della Mitsubishi,7 Della Drive,,Plattsburgh,NY,12901,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,44.695991,-73.516784,02/20/2024,312243,2024-02-20 00:10:21,,,,10/04/2023,J1772
ELEC,LABELLA LABELLA,4 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.758601,-73.818854,02/20/2024,230740,2024-02-20 01:44:52,,,,09/30/2022,J1772
ELEC,WATERVLIET DOME 3,1300 2nd Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.724022,-73.702739,02/20/2024,195911,2024-02-20 01:36:33,,,,09/15/2021,J1772
ELEC,MAGUIRE HYUNDAI CPF50 #2,1910 Alvin Rd,,Grand Island,NY,14072,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.011402,-78.968350,02/20/2024,202145,2024-02-20 01:39:07,,,,12/08/2021,J1772
ELEC,GARNET HILL LOG HOUSE #2,39 Garnet Hill Rd Section 2,,North River,NY,12856,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.712299,-74.107122,02/20/2024,204653,2024-02-20 01:33:36,,,,01/12/2022,J1772
ELEC,NATIONAL GRID SUNY IT,Campus Loop Rd,,Utica,NY,13502,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.135329,-75.227342,02/20/2024,162236,2024-02-20 01:05:34,,,,06/12/2020,J1772
ELEC,JAMESTOWN BPU PREND.4TH #2,325 E 4th St,,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.237670,02/20/2024,214277,2024-02-20 01:42:50,,,,04/19/2022,CHADEMO J1772COMBO
ELEC,Standard Parking 200 Cadman Plaza West - Tesla Destination,75 Henry St,,Brooklyn,NY,11221,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.698707,-73.992365,10/06/2022,114912,2023-01-18 15:15:20,P,,,05/24/2018,J1772 TESLA
ELEC,Staten Island Mall Tommy's Tavern + Tap,2655 Richmond Ave.,,Staten Island,NY,10314,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,,Volta,https://voltacharging.com/,GPS,40.581128,-74.167922,02/20/2024,166729,2024-02-20 02:23:03,,,,08/31/2020,J1772
ELEC,VIC AND CAMPUS SUGAR SHACK 1.1,8023 NY-30,,Paul Smiths,NY,12970,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.448635,-74.258150,02/20/2024,154724,2024-02-20 01:22:08,,,,03/26/2020,J1772
ELEC,LIN-DAN RICK,329 E 21st St,,New York,NY,10010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.736148,-73.980154,02/20/2024,205858,2024-02-20 01:40:01,,,,02/04/2022,J1772
ELEC,Faust Motel - Tesla Destination,151 Main St,,Tupper Lake,NY,12986,,518-420-8461  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.243764,-74.487410,10/06/2022,115244,2023-01-18 15:15:20,P,,,12/04/2017,J1772 TESLA
ELEC,TOWN OF BABYLON TOWN ANNEX 1,281 Phelps Ln,,North Babylon,NY,11703,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.728081,-73.330953,02/20/2024,180133,2024-02-20 01:03:13,,,,01/27/2021,J1772
ELEC,SIENA COLLEGE LOT U EVSE 1,34 Spring Street Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715714,-73.749550,02/20/2024,194934,2024-02-20 01:35:42,,,,09/02/2021,J1772
ELEC,INNATHOUGHTONCR HOUGHTON CREEK,9722 Co Rd 35,,Houghton,NY,14744,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.423464,-78.158123,02/20/2024,123393,2024-02-20 01:11:33,,,,05/29/2019,J1772
ELEC,NYS ORDA GORE MOUNTAIN 2,793 Peaceful Valley Rd,,North Creek,NY,12853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.671176,-74.007611,02/20/2024,174096,2024-02-20 01:12:00,,,,01/27/2021,J1772
ELEC,SUNY BUFFALO JACOBS 2,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998854,-78.787388,02/20/2024,182260,2024-02-20 01:30:24,,,,01/27/2021,J1772
ELEC,BORO PARK BORO CHARGE 8,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638536,-73.998640,02/20/2024,206915,2024-02-20 01:41:18,,,,02/23/2022,J1772
ELEC,Greymoor Way - Building 13A,2604 Pipers Ct,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.181630,-76.299510,01/09/2024,223127,2024-01-31 22:07:01,P,,,10/28/2021,J1772
ELEC,TOWNE HYUNDAI 3A,3525 Southwestern Blvd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.788209,-78.759475,02/20/2024,225169,2024-02-20 01:46:09,,,,08/09/2022,CHADEMO J1772COMBO
ELEC,iPark 245 East 63rd Street - Tesla Destination,245 East 63rd St,,New York,NY,10025,,212-752-0485  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763320,-73.962938,10/06/2022,115065,2023-01-18 15:15:20,P,,,12/09/2016,J1772 TESLA
ELEC,Comfort Inn-Corning - Tesla Destination,66 W Pulteney St,,Corning,NY,14830,,607-962-1515  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.150600,-77.064129,10/06/2022,114927,2023-01-18 15:15:20,P,,,02/05/2018,J1772 TESLA
ELEC,Bridge Towers Location 2,1365 St Nicholas Ave,,New York,NY,10033,,888-998-2546,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,40.847958,-73.935109,02/20/2024,316571,2024-02-20 00:06:55,,,,11/03/2023,J1772
ELEC,854ELLICOTT 134 HIGH ST 4,134 High St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900860,-78.863637,02/20/2024,181846,2024-02-20 01:29:13,,,,01/27/2021,J1772
ELEC,SAVARINO COMPAN BRL #1,"BRL Covered Lot, single charger 1 South Stree",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864134,-78.868096,02/20/2024,164159,2024-02-20 01:24:57,,,,07/11/2020,J1772
ELEC,RRH UNITY POB 1,1561 Long Pond Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.190950,-77.703970,02/20/2024,174811,2024-02-20 01:16:24,,,,01/27/2021,J1772
ELEC,2112-2124 NY 7 EV1,2117 NY-7 2114 New York 7,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.807076,-73.545144,02/20/2024,190056,2024-02-20 01:33:54,,,,05/25/2021,J1772
ELEC,PELHAM VILLAGE LOT 07,195 Sparks Avenue (Rear),,Village of Pelham,NY,10803,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.909786,-73.811262,02/20/2024,216493,2024-02-20 01:42:58,,,,05/03/2022,J1772
ELEC,TDC Building 11,613 Route 3,,Plattsburgh,NY,12901,,518-691-3119,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,44.695510,-73.508090,01/09/2024,324866,2024-01-31 22:07:01,P,,,10/31/2023,J1772
ELEC,CAR CHARGERS NUMBER 411,140 Nottingham Cir,,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.013283,-76.084335,02/20/2024,180991,2024-02-20 01:24:22,,,,01/27/2021,J1772
ELEC,800 Montauk Hwy,800 Montauk Hwy,,Shirley,NY,11967,,877-455-3833,E,,Public,24 hours daily,,,,6,,eVgo Network,https://www.evgo.com/,GPS,40.799790,-72.870680,02/19/2024,323474,2024-02-19 23:55:57,,,,12/26/2023,CHADEMO J1772COMBO
ELEC,Spy Ring Golf Club,303 Arrowhead Ln,,Centereach,NY,11720,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,40.903755,-73.071283,01/09/2024,296746,2024-01-31 22:07:01,P,,,06/15/2023,J1772
ELEC,WHITE PLAINS EVSE4,1 Maple Ave,,White Plains,NY,10605,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.028316,-73.759354,02/20/2024,197207,2024-02-20 01:37:09,,,,10/07/2021,J1772
ELEC,Coveleigh Club,459 Stuyvesant Ave,,Rye,NY,10580,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.946570,-73.690860,01/09/2024,223219,2024-01-31 22:07:01,P,,,12/29/2021,J1772
ELEC,HOSELTONCHEVY01 STATION 1,909 Fairport Rd,,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.101796,-77.480894,02/20/2024,203290,2024-02-20 01:39:08,,,,12/30/2021,J1772
ELEC,SU COMSTOCK GARAGE,549 Comstock Ave,,Syracuse,NY,13244,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040997,-76.129796,02/20/2024,252949,2024-02-20 01:53:58,,,,02/01/2023,J1772
